,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
292,0.49,0.81,0.2,-3.85,-4.94,1.1,364,279,207,442,364
293,0.57,0.81,0.24,5.43,1.46,3.78,363,278,205,445,363
294,0.53,0.78,0.26,-0.49,0.98,-4.21,363,281,204,436,364
295,0.53,0.78,0.25,7.75,4.03,2.93,357,277,205,440,365
296,0.58,0.78,0.23,1.77,-3.11,2.01,361,280,205,445,364
297,0.58,0.79,0.21,3.11,-1.83,-5.0,362,280,206,444,366
298,0.55,0.79,0.22,0.18,-5.31,-6.35,363,279,201,444,362
299,0.55,0.8,0.22,0.31,-2.32,-3.97,361,281,206,441,364
300,0.53,0.8,0.23,-1.89,-2.69,-4.03,361,280,205,443,366
301,0.53,0.81,0.25,-2.08,-2.44,-1.28,358,278,205,441,364
302,0.54,0.79,0.24,0.92,-4.15,-0.55,363,284,208,440,371
303,0.55,0.79,0.25,-0.61,-2.62,-1.34,361,283,205,443,364
304,0.58,0.75,0.24,-11.6,-4.58,1.34,362,280,208,442,361
305,0.56,0.8,0.28,0.37,-3.05,-4.52,360,286,209,445,363
306,0.57,0.79,0.25,1.34,-3.23,-3.85,361,284,207,441,363
307,0.58,0.8,0.26,2.75,-2.44,-1.83,366,283,220,444,365
308,0.57,0.8,0.25,1.22,-2.14,-3.17,360,282,210,442,364
309,0.54,0.79,0.27,0.92,-2.2,-3.66,360,284,204,442,367
310,0.55,0.8,0.26,0.43,-2.99,-2.38,361,283,207,442,362
311,0.55,0.79,0.25,0.12,-4.64,-1.83,359,296,206,445,363
312,0.56,0.79,0.24,0.79,-3.17,-3.54,361,284,201,443,363
313,0.55,0.8,0.25,-0.12,-2.69,-2.5,360,282,209,441,364
314,0.57,0.8,0.25,2.01,-3.66,-2.56,362,282,209,442,364
315,0.55,0.79,0.25,0.18,-2.2,-1.65,362,281,207,445,364
316,0.57,0.8,0.25,-0.98,-2.26,-2.75,359,284,206,442,365
317,0.56,0.79,0.26,-0.98,-1.22,-2.75,356,283,206,440,365
318,0.57,0.79,0.26,2.93,-3.36,-2.62,359,281,204,443,364
319,0.56,0.78,0.25,1.46,-2.93,-1.95,359,282,206,441,367
320,0.56,0.78,0.25,-0.67,-2.38,-2.93,359,280,206,440,365
321,0.57,0.78,0.25,0.18,-1.77,-1.83,360,283,208,441,366
322,0.57,0.78,0.25,0.37,-2.26,-3.23,362,279,209,442,364
323,0.57,0.79,0.25,0.12,-2.44,-2.56,358,282,207,444,365
324,0.56,0.79,0.25,-0.12,-2.5,-2.14,361,283,210,447,365
325,0.56,0.78,0.26,-0.79,-2.75,-2.38,361,281,208,441,366
326,0.58,0.77,0.25,-0.43,-1.89,-1.95,360,281,203,442,368
327,0.59,0.78,0.27,-2.62,-3.78,-2.32,360,281,214,441,361
328,0.58,0.77,0.28,-2.93,-1.77,-3.17,360,284,202,443,362
329,0.56,0.75,0.29,-0.92,-5.25,-4.88,360,285,206,441,362
330,0.58,0.75,0.29,-1.71,-4.33,-2.01,359,282,206,444,362
331,0.56,0.76,0.3,0.0,-3.66,-2.01,381,283,207,442,363
332,0.58,0.74,0.29,-0.31,-3.91,-2.32,364,281,207,443,363
333,0.57,0.76,0.3,-1.46,-2.2,-3.3,359,298,209,441,363
334,0.59,0.76,0.29,2.32,-5.07,-5.92,360,281,206,442,365
335,0.56,0.78,0.28,7.02,1.59,-8.18,361,282,208,440,359
336,0.54,0.82,0.28,-5.98,2.93,-12.39,358,281,204,444,360
337,0.54,0.83,0.29,2.87,-8.12,-6.96,361,281,219,441,362
338,0.46,0.85,0.27,3.36,1.89,-9.89,359,282,212,434,363
339,0.49,0.85,0.26,1.77,-2.38,-0.06,357,281,206,438,363
340,0.49,0.85,0.26,-1.04,-1.89,-3.66,359,284,206,444,364
341,0.46,0.85,0.26,-0.24,-2.99,-3.6,359,281,205,442,366
342,0.46,0.86,0.27,0.61,-2.93,-0.55,361,280,203,443,360
343,0.46,0.84,0.26,1.83,-3.11,-0.24,359,284,206,439,366
344,0.46,0.84,0.26,0.31,-2.5,-2.87,358,284,209,438,364
345,0.46,0.84,0.28,-2.08,-2.75,-2.5,368,284,206,438,365
346,0.47,0.84,0.27,2.14,-3.17,-2.99,359,281,204,440,364
347,0.48,0.85,0.26,3.17,-4.88,-3.17,357,281,206,444,365
348,0.48,0.84,0.27,-0.37,-1.53,-3.17,359,284,208,446,363
349,0.48,0.85,0.25,2.93,-0.79,-5.62,359,283,208,445,365
350,0.47,0.84,0.25,1.71,-1.83,-2.56,358,276,211,440,362
351,0.47,0.85,0.26,-0.92,-4.09,-2.26,359,284,206,445,365
352,0.48,0.83,0.27,0.06,-2.32,-2.14,358,284,207,437,361
353,0.49,0.85,0.26,0.31,-2.44,-5.55,360,281,204,441,363
354,0.48,0.85,0.26,3.48,-6.9,-2.93,357,284,207,445,364
355,0.48,0.84,0.25,0.85,-3.36,-2.44,358,283,206,446,363
356,0.46,0.83,0.25,1.53,-2.69,-2.26,361,288,209,441,366
357,0.47,0.86,0.25,0.73,-5.43,-3.6,358,278,206,443,359
358,0.43,0.87,0.25,-0.31,-4.7,-1.4,357,280,205,442,361
359,0.44,0.86,0.24,-0.61,-3.17,1.04,360,282,215,441,363
